,Unnamed: 0,station_id,station_name,station_latitude,station_longitude,count_x,count_y,total_counts
625,636,3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,9455.0,8977,18432.0
626,637,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,9626.0,9531,19157.0
627,638,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,27533.0,27033,54566.0
628,639,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,11569.0,11578,23147.0
629,640,3362,Madison Ave & E 82 St,40.7781314,-73.96069399,17979.0,17873,35852.0
630,641,3363,E 102 St & Park Ave,40.7904828,-73.95033068,6712.0,6738,13450.0
631,642,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,12298.0,12585,24883.0
632,643,3365,3 St & 7 Ave,40.67038370000001,-73.97839676,12251.0,12046,24297.0
633,644,3366,West End Ave & W 107 St,40.8021174,-73.96818053,11644.0,10483,22127.0
634,645,3367,5 Ave & E 103 St,40.7922553,-73.95249933,19510.0,19525,39035.0
635,646,3368,5 Ave & 3 St,40.67281550000001,-73.98352355,15513.0,15761,31274.0
636,647,3369,E 82 St & East End Ave,40.77246068,-73.9468208,9148.0,9173,18321.0
637,648,3370,78 St & 2 Ave,40.7727966,-73.95577801,11609.0,11606,23215.0
638,649,3371,4 Ave & 2 St,40.67461342,-73.98501143,3607.0,3821,7428.0
639,650,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,22757.0,22886,45643.0
640,651,3373,3 St & 3 Ave,40.6750705,-73.98775226,12560.0,13232,25792.0
641,652,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,37920.0,38943,76863.0
642,653,3375,3 Ave & E 72 St,40.7699426,-73.96060712,9991.0,9894,19885.0
643,654,3376,E 65 St & 2 Ave,40.76471852,-73.9622207,14549.0,14416,28965.0
644,655,3377,Carroll St & Bond St,40.6786115,-73.99037292,9898.0,10020,19918.0
645,656,3378,E 76 St & Park Ave,40.773763,-73.96222088,14855.0,14822,29677.0
646,657,3379,E 103 St & Lexington Ave,40.79030510000001,-73.94755757,9642.0,9815,19457.0
647,658,3381,3 St & Hoyt St,40.6777287,-73.99364123,6105.0,6175,12280.0
648,659,3382,Carroll St & Smith St,40.680611,-73.99475825,17593.0,17668,35261.0
649,660,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,22268.0,20750,43018.0
650,661,3384,Smith St & 3 St,40.67872420000001,-73.99599099,9518.0,9348,18866.0
651,662,3385,2 Ave & E 105 St,40.7898175,-73.94296109,,1,
652,663,3386,1 Pl & Clinton St,40.6809591,-73.99905709,8357.0,8210,16567.0
653,664,3387,E 106 St & Madison Ave,40.79343370000001,-73.94945003,6444.0,6521,12965.0
654,665,3388,President St & Henry St,40.6828003,-73.99990419,8515.0,8608,17123.0
655,666,3389,Carroll St & Columbia St,40.6830456,-74.00348559,9990.0,10241,20231.0
656,667,3390,E 109 St & 3 Ave,40.79329668,-73.9432083,7469.0,7635,15104.0
657,668,3391,E 106 St & 1 Ave,40.7892529,-73.93956237,5601.0,5820,11421.0
658,669,3392,Commerce St & Van Brunt St,40.68121170000001,-74.00860912,3588.0,3942,7530.0
659,670,3393,Richards St & Delavan St,40.67943270000001,-74.00785041,2777.0,2991,5768.0
660,671,3394,Columbia St & W 9 St,40.6769993,-74.00647134,1869.0,2147,4016.0
661,672,3395,Henry St & W 9 St,40.6763744,-74.00324957,1414.0,1441,2855.0
662,673,3396,Clinton St & 4 Place,40.6783563,-74.00014502,9718.0,9724,19442.0
663,674,3397,Court St & Nelson St,40.6763947,-73.99869893,7970.0,8129,16099.0
664,675,3398,Smith St & 9 St,40.67469570000001,-73.99785768,10839.0,10776,21615.0
665,676,3399,7 St & 3 Ave,40.67260298,-73.98983002,5339.0,5525,10864.0
666,677,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,13788.0,13921,27709.0
667,678,3401,2 Ave & 9 St,40.6724811,-73.99331394,2908.0,3021,5929.0
668,679,3402,Court St & State St,40.6902375,-73.99203074,23198.0,23359,46557.0
669,680,3403,4 Ave & 9 St,40.6705135,-73.98876585,9001.0,9531,18532.0
670,681,3404,7 St & 5 Ave,40.67049220000001,-73.98541675,7632.0,7677,15309.0
671,682,3405,5 St & 6 Ave,40.6704836,-73.98208968,5949.0,5855,11804.0
672,683,3407,Union St & Nevins St,40.679098,-73.98765475,9301.0,9670,18971.0
673,684,3408,Congress St & Clinton St,40.6881529,-73.99520919,13791.0,13957,27748.0
674,685,3409,Bergen St & Smith St,40.6867443,-73.99063168,31663.0,32667,64330.0
675,686,3410,Dean St & Hoyt St,40.6864442,-73.98759104,8523.0,8742,17265.0
676,687,3411,Bond St & Bergen St,40.6849668,-73.98620772,10931.0,11036,21967.0
677,688,3412,Pacific St & Nevins St,40.6853761,-73.98302136,9108.0,9120,18228.0
678,689,3413,Wyckoff St & 3 Ave,40.6827549,-73.98258555,8423.0,8495,16918.0
679,690,3414,Bergen St & Flatbush Ave,40.68094472,-73.97567332,12810.0,12874,25684.0
680,691,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,9655.0,9729,19384.0
681,692,3416,7 Ave & Park Pl,40.67761470000001,-73.97324283,11924.0,11812,23736.0
682,693,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,13044.0,13364,26408.0
683,694,3418,Plaza St West & Flatbush Ave,40.67502070000001,-73.97111473,19484.0,16844,36328.0
684,695,3419,Douglass St & 4 Ave,40.67927879999999,-73.98154004,10188.0,10591,20779.0
685,696,3420,Douglass St & 3 Ave,40.6802133,-73.98432695,12451.0,12926,25377.0
686,697,3421,Hoyt St & Warren St,40.6843549,-73.98901629,3037.0,3143,6180.0
687,698,3422,Columbia St & Degraw St,40.6859296,-74.00242364,10370.0,10714,21084.0
688,699,3423,West Drive & Prospect Park West,40.66106337,-73.97945255,24839.0,24782,49621.0
689,700,3424,E 106 St & Lexington Ave,40.791976,-73.945993,5410.0,5603,11013.0
690,701,3425,2 Ave  & E 104 St,40.7892105,-73.94370784,9757.0,9875,19632.0
691,702,3426,JCBS Depot,40.70965083,-74.06860113,,1,
692,703,3427,Lafayette St & Jersey St,40.72430527,-73.99600983,55125.0,55668,110793.0
693,704,3428,8 Ave & W 16 St,40.740983,-74.00170200000002,20558.0,20662,41220.0
694,705,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,37818.0,38034,75852.0
695,706,3430,Richardson St & N Henry St,40.71907891,-73.94223690000003,11228.0,11128,22356.0
696,707,3431,E 35 St & 3 Ave,40.746524,-73.977885,20564.0,20548,41112.0
697,708,3432,Bike in Movie Night | Prospect Park Bandshell,40.662987,-73.97691800000003,434.0,1260,1694.0
698,709,3434,W 88 St & West End Ave,40.79025417,-73.9771834,11268.0,10807,22075.0
699,710,3435,Grand St & Elizabeth St,40.718822,-73.99596,65238.0,65277,130515.0
700,711,3436,Greenwich St & Hubert St,40.721319,-74.010065,11216.0,11263,22479.0
701,712,3437,Riverside Dr & W 91 St,40.79313481,-73.97700369,9298.0,8768,18066.0
702,713,3438,E 76 St & 3 Ave,40.77224854,-73.95842135,7131.0,7120,14251.0
703,714,3439,Broadway & E 22 St - Valet Scan,40.74034320000001,-73.9895511,,1,
704,715,3440,Fulton St & Adams St,40.69241829,-73.98949474,24690.0,24348,49038.0
705,716,3441,10 Hudson Yards,40.752957,-74.00264,3523.0,3554,7077.0
706,717,3443,W 52 St & 6 Ave,40.76132983,-73.97982001,47414.0,51379,98793.0
707,718,3445,Riverside Dr & W 89 St,40.79181172,-73.97860229,1477.0,1476,2953.0
708,720,3447,E 71 St & 1 Ave,40.76703432,-73.9562273,7628.0,7671,15299.0
709,721,3449,Eckford St & Engert Ave,40.72146256,-73.94800901,4830.0,4817,9647.0
710,722,3450,Penn Station Valet - Valet Scan,40.7512836,-73.9969245,483.0,101,584.0
711,723,3452,Bayard St & Leonard St,40.71915572,-73.94885391,7728.0,7688,15416.0
712,724,3453,Devoe St & Lorimer St,40.71335226,-73.94910336,11309.0,11347,22656.0
713,725,3454,Leonard St & Maujer St,40.71036854,-73.94705951,7857.0,7743,15600.0
714,726,3455,Schermerhorn St & 3 Ave,40.68680821,-73.98036182,2920.0,3017,5937.0
715,727,3456,Jackson St & Leonard St,40.71638032,-73.94821286,2995.0,2946,5941.0
716,728,3457,E 58 St & Madison Ave,40.76302594,-73.97209525,13762.0,13854,27616.0
717,729,3458,W 55 St & 6 Ave,40.76309387,-73.97835016,24650.0,24790,49440.0
718,730,3459,E 53 St & 3 Ave,40.75763228,-73.96930575,27781.0,27989,55770.0
719,731,3461,Murray St & Greenwich St,40.71485151,-74.01122332,28036.0,29270,57306.0
720,732,3462,E 44 St & 2 Ave,40.75118387,-73.97138715,11469.0,11525,22994.0
721,733,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,31511.0,31650,63161.0
722,734,3464,W 37 St & Broadway,40.75227094,-73.98770571,2357.0,2368,4725.0
723,735,3466,W 45 St & 6 Ave,40.75668721,-73.98257732,15537.0,15543,31080.0
724,736,3467,W Broadway & Spring Street,40.72494672,-74.00165856,29636.0,32552,62188.0
725,737,3468,NYCBS Depot - STY - Garage 4,40.73038010000001,-73.9747502,162.0,253,415.0
726,738,3469,India St & West St,40.73181402,-73.95995021,6815.0,6930,13745.0
727,739,3470,Gowanus Tech Station,40.66980193,-73.99490476,1.0,1,2.0
728,741,3472,W 15 St & 10 Ave,40.74275383,-74.00747359,29202.0,30979,60181.0
729,742,3474,6 Ave & Spring St,40.72525570000001,-74.00412083,17311.0,17673,34984.0
730,743,3476,Norman Ave & Leonard St,40.72576997,-73.9507395,1331.0,1336,2667.0
731,744,3477,39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977,-74.01062787,1820.0,2182,4002.0
732,745,3478,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708867,-74.00870204,4697.0,5535,10232.0
733,746,3479,Picnic Point,40.6851256,-74.02535319,4949.0,4917,9866.0
734,748,3481,York St,40.71649,-74.04105,,3,
735,749,3483,Montgomery St,40.71942,-74.05099,,1,
736,750,3485,NYCBS Depot - RIS,40.725208,-73.974724,15.0,18,33.0
737,751,3486,Schermerhorn St & Bond St,40.68841743,-73.98451656,15189.0,15382,30571.0
738,752,3487,Prototype Lab Motivate Headquarters,40.65659567,-74.00849283,10.0,11,21.0
739,754,3489,Gold St & Frankfort St,40.71069995,-74.00354147,5421.0,5480,10901.0
740,755,3490,E 116 St & 2 Ave,40.796879,-73.93726099999998,2956.0,3033,5989.0
741,756,3491,E 118 St & 1 Ave,40.79747,-73.93504,4126.0,4161,8287.0
742,757,3492,E 118 St & Park Ave,40.8005385,-73.9419949,1908.0,1940,3848.0
743,758,3493,E 118 St & 3 Ave,40.799139,-73.9389152,4226.0,4248,8474.0
744,759,3494,E 115 St & Lexington Ave,40.797911,-73.9423,4520.0,4566,9086.0
745,760,3495,E 114 St & 1 Ave,40.79456629999999,-73.9362541,3482.0,3548,7030.0
746,761,3496,1 Ave & E 110 St,40.7923272,-73.9383,7722.0,7841,15563.0
747,762,3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349,9436.0,9548,18984.0
748,763,3498,Pleasant Ave & E 120 St,40.7974772,-73.9311847,3065.0,3115,6180.0
749,764,3499,2 Ave & E 122 St,40.8006721,-73.9349,2806.0,2858,5664.0
750,765,3500,E 115 St & Madison Ave,40.7989445,-73.944846,3222.0,3274,6496.0
751,766,3501,E 118 St & Madison Ave,40.8014866,-73.9442507,3559.0,3588,7147.0
752,767,3502,Lexington Ave & E 111 St,40.79541210000001,-73.9441232,5556.0,5651,11207.0
753,768,3503,Madison Ave & E 120 St,40.80295,-73.942954,2746.0,2782,5528.0
754,769,3504,E 123 St & Lexington Ave,40.8029263,-73.9379,3816.0,3901,7717.0
755,770,3505,Lexington Ave & E 127 St,40.805726,-73.936322,2400.0,2459,4859.0
756,771,3506,Lexington Ave & E 120 St,40.8013066,-73.93981670000002,2501.0,2507,5008.0
757,772,3507,Park Ave & E 124 St,40.8045555,-73.93968609999997,15576.0,15627,31203.0
758,773,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,9523.0,9704,19227.0
759,774,3509,Lenox Ave & W 115 St,40.8011939,-73.9500739,5961.0,6317,12278.0
760,775,3510,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,5383.0,5459,10842.0
761,776,3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,3644.0,3721,7365.0
762,777,3512,27 Ave & 4 St,40.7747175,-73.93378940000002,725.0,783,1508.0
763,778,3513,21 St & Hoyt Ave S,40.774645,-73.92370600000002,2174.0,2191,4365.0
764,779,3514,Astoria Park S & Shore Blvd,40.7767,-73.927631,3482.0,3505,6987.0
765,780,3515,24 Ave & 26 St,40.774591,-73.918544,2990.0,3006,5996.0
766,781,3516,31 St & Astoria Blvd,40.76991760000001,-73.91840570000002,5494.0,5459,10953.0
767,782,3517,31 St & Hoyt Ave N,40.7711528,-73.9170074,3097.0,3077,6174.0
768,783,3518,Lenox Ave & W 126 St,40.808442,-73.94520870000002,9255.0,9606,18861.0
769,784,3520,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,3896.0,4013,7909.0
770,785,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,16871.0,17247,34118.0
771,786,3522,37 St & 24 Ave,40.7701477,-73.9120938,2337.0,2350,4687.0
772,787,3523,24 Ave & 29 St,40.7729,-73.91614200000002,2583.0,2587,5170.0
773,788,3524,19 St & 24 Ave,40.77745520000001,-73.9225403,3569.0,3592,7161.0
774,789,3525,23 Ave & 27 St,40.776165,-73.9153175,1798.0,1809,3607.0
775,790,3526,31 St & 23 Ave,40.7747878,-73.91255509999998,9534.0,9547,19081.0
776,791,3527,5 Ave & E 126 St,40.80698,-73.94174699999998,3197.0,3205,6402.0
777,792,3528,Steinway St & 23 Ave,40.7713937,-73.9077436,2840.0,2861,5701.0
778,793,3529,Lenox Ave & W 130 St,40.8107922,-73.9430681,8201.0,8351,16552.0
779,794,3530,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,2548.0,2562,5110.0
780,795,3531,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,3872.0,3968,7840.0
781,796,3532,Ditmars Blvd & 19 St,40.78145,-73.9183302,4119.0,4126,8245.0
782,797,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.95187759999997,6718.0,6851,13569.0
783,798,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000002,11928.0,12458,24386.0
784,799,3535,Mt Morris Park W & W 120 St,40.804038,-73.945925,5309.0,5330,10639.0
785,800,3536,W 116 St & Broadway,40.8082,-73.9641,8587.0,6991,15578.0
786,801,3537,Carlton Ave & Dean St,40.68097410000001,-73.97100970000002,7016.0,6920,13936.0
787,802,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,9301.0,7707,17008.0
788,803,3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,8505.0,6695,15200.0
789,804,3540,Morningside Ave & W 123 St,40.81,-73.9551508,4320.0,4426,8746.0
790,805,3541,Amsterdam Ave & W 125 St,40.813358,-73.956461,4325.0,4660,8985.0
791,806,3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,6288.0,5557,11845.0
792,807,3543,Morningside Dr & Amsterdam Ave,40.81028506,-73.95736456,2071.0,2001,4072.0
793,808,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,5733.0,5569,11302.0
794,809,3545,Broadway & W 122 St,40.8120562,-73.9612547,4043.0,3896,7939.0
795,810,3546,Pacific St & Classon Ave,40.67919439999999,-73.95879029999998,2278.0,2168,4446.0
796,811,3547,Broadway & Moylan Pl,40.8143256,-73.9590255,9159.0,9360,18519.0
797,812,3548,Pacific St & Bedford Ave,40.6777747,-73.9529322,199.0,193,392.0
798,813,3549,Grand Ave & Bergen St,40.678045,-73.962408,6441.0,6211,12652.0
799,814,3550,Convent Ave & W 129 St,40.81413,-73.953005,7.0,8,15.0
800,815,3551,3 Ave & E 112 St,40.795508,-73.94160600000002,2722.0,2763,5485.0
801,816,3552,W 113 St & Broadway,40.805973,-73.964928,8303.0,7029,15332.0
802,817,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,11724.0,12105,23829.0
803,818,3554,Vernon Blvd & 41 Rd,40.7552433,-73.94856779999998,2342.0,2380,4722.0
804,819,3555,28 St & 41 Ave,40.751047,-73.93796999999998,6053.0,6023,12076.0
805,820,3556,24 St & 41 Ave,40.7527085,-73.9397405,3601.0,3598,7199.0
806,821,3557,40 Ave & 9 St,40.75742,-73.945133,1584.0,1599,3183.0
807,822,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.96804379999998,9167.0,9022,18189.0
808,823,3559,21 St & 38 Ave,40.7576314,-73.9391224,883.0,865,1748.0
809,824,3560,28 St & 38 Ave,40.754876,-73.934326,2877.0,2829,5706.0
810,825,3561,37 Ave & 35 St,40.7531106,-73.9279917,2567.0,2589,5156.0
811,826,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,7363.0,7137,14500.0
812,827,3563,28 St & 36 Ave,40.757186,-73.93271899999998,2713.0,2680,5393.0
813,828,3564,21 St & 36 Ave,40.7601853,-73.9362726,1017.0,1005,2022.0
814,829,3565,36 Ave & 10 St,40.7614376,-73.9411265,2653.0,2676,5329.0
815,830,3566,Crescent St & 35 Ave,40.7596276,-73.93214549999998,2155.0,2113,4268.0
816,831,3567,11 St & 35 Ave,40.76274420000001,-73.9391141,904.0,855,1759.0
817,832,3568,34 St & 35 Ave,40.75693320000001,-73.92622309999999,3535.0,3551,7086.0
818,833,3569,Franklin Ave & St Marks Ave,40.6758324,-73.95616770000002,5462.0,5336,10798.0
819,834,3570,35 Ave & 37 St,40.7557327,-73.92366109999998,3885.0,3874,7759.0
820,835,3571,Bedford Ave & Bergen St,40.676368,-73.95291800000003,6381.0,6339,12720.0
821,836,3572,34 Ave & 38 St,40.756913,-73.921631,7319.0,7296,14615.0
822,837,3573,35 St & 34 Ave,40.7580583,-73.92427509999997,2507.0,2510,5017.0
823,838,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,5358.0,5164,10522.0
824,839,3575,Crescent St & 34 Ave,40.76108,-73.930562,2731.0,2744,5475.0
825,840,3576,Park Pl & Vanderbilt Ave,40.6767,-73.969024,9509.0,8955,18464.0
826,841,3577,34 Ave & 21 St,40.7628138,-73.9342862,2246.0,2247,4493.0
827,842,3578,Park Pl & Franklin Ave,40.67418060000001,-73.95649470000002,4189.0,4097,8286.0
828,843,3579,Sterling Pl & Bedford Ave,40.672695,-73.954131,5088.0,5046,10134.0
829,844,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,6240.0,5816,12056.0
830,845,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,7255.0,6862,14117.0
831,846,3582,Lincoln Pl & Classon Ave,40.6721683,-73.9609,2557.0,2280,4837.0
832,847,3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,5818.0,5079,10897.0
833,848,3584,Eastern Pkwy & Franklin Ave,40.67077670000001,-73.9576801,9107.0,8155,17262.0
834,849,3585,Union St & Bedford Ave,40.6691783,-73.9554162,2054.0,2036,4090.0
835,850,3586,34 Ave & 13 St,40.7638753,-73.9364848,1172.0,1181,2353.0
836,851,3587,Carroll St & Washington Ave,40.6686744,-73.9618148,2060.0,2067,4127.0
837,852,3588,Vernon Blvd & 10 St,40.7671863,-73.9373554,3627.0,3682,7309.0
838,853,3589,Broadway & 12 St,40.7668,-73.93477740000002,2726.0,2751,5477.0
839,854,3590,Carroll St & Franklin Ave,40.6679411,-73.9588,1267.0,1260,2527.0
840,855,3591,21 St & 31 Dr,40.7659,-73.930819,3778.0,3831,7609.0
841,856,3592,Crescent St & Broadway,40.7633589,-73.92864709999998,5007.0,4980,9987.0
842,857,3593,31 St & Broadway,40.761584,-73.925921,8689.0,8446,17135.0
843,858,3594,Montgomery St & Franklin Ave OLD,40.6661649,-73.95934840000002,83.0,92,175.0
844,859,3595,35 St & Broadway,40.760339,-73.9222427,3355.0,3342,6697.0
845,860,3596,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,1069.0,1165,2234.0
846,861,3597,43 St & Broadway,40.7577284,-73.9166368,4202.0,4209,8411.0
847,862,3598,Newton Rd & 44 St,40.7595701,-73.91426779999998,2613.0,2632,5245.0
848,863,3599,Franklin Ave & Empire Blvd,40.66314000000001,-73.96056949999998,7575.0,7787,15362.0
849,864,3601,Sterling St & Bedford Ave,40.6627059,-73.9569115,1723.0,1813,3536.0
850,865,3602,31 Ave & 34 St,40.763154,-73.920827,5392.0,5356,10748.0
851,866,3603,31 Ave & 30 St,40.7647,-73.9240312,3513.0,3496,7009.0
852,867,3604,Rogers Ave & Sterling St,40.6630619,-73.95387459999998,2883.0,2969,5852.0
853,868,3605,31 Ave & Crescent St,40.76583460000001,-73.9265474,3604.0,3586,7190.0
854,869,3606,49 Ave & 21 St,40.74252,-73.948852,2933.0,2932,5865.0
855,870,3607,31 Ave & 14 St,40.7682,-73.9322662,2123.0,2145,4268.0
856,871,3608,5 St & 51 Ave,40.7423737,-73.9566,2355.0,2377,4732.0
857,872,3609,Vernon Blvd & 31 Ave,40.7692475,-73.93545040000002,3083.0,3167,6250.0
858,873,3610,Vernon Blvd & 30 Rd,40.770845,-73.93417099999998,4135.0,4136,8271.0
859,874,3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,5098.0,5161,10259.0
860,875,3612,30 Ave & 21 St,40.77037429999999,-73.9286078,1956.0,1975,3931.0
861,876,3613,Center Blvd & 48 Ave,40.745038,-73.957539,5295.0,5302,10597.0
862,877,3614,Crescent St & 30 Ave,40.768692,-73.9249574,3429.0,3451,6880.0
863,878,3615,44 Dr & 21 St,40.74800000000001,-73.94609270000002,6448.0,6515,12963.0
864,879,3616,Steinway St & 28 Ave,40.7656251,-73.9136695,4200.0,4182,8382.0
865,880,3617,28 Ave & 35 St,40.7671,-73.9169858,3541.0,3506,7047.0
866,881,3618,27 St & Hunter St,40.7485,-73.941275,3900.0,3898,7798.0
867,882,3619,Newtown Ave & 23 St,40.7713615,-73.9246145,3761.0,3767,7528.0
868,883,3620,11 St & 43 Ave,40.7519071,-73.94791190000002,1119.0,1127,2246.0
869,884,3621,27 Ave & 9 St,40.7739825,-73.93091340000002,1886.0,1891,3777.0
870,885,3622,E 128 St & Madison Ave,40.80756,-73.93918199999997,3133.0,3184,6317.0
871,886,3623,W 120 St & Claremont Ave,40.8109494,-73.9634,5069.0,4390,9459.0
872,887,3625,28 St & 40 Ave,40.7525758,-73.9364281,661.0,631,1292.0
873,888,3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,6999.0,7123,14122.0
874,889,3629,Adam Clayton Powell Blvd & W 126 St,40.80949535,-73.94776493,3990.0,4184,8174.0
875,890,3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.95593079999998,4875.0,5001,9876.0
876,891,3631,Crown St & Bedford Ave,40.666563,-73.95674100000002,970.0,1003,1973.0
877,892,3632,E 12 St & Avenue B,40.72804857,-73.9788115,13897.0,14649,28546.0
878,894,3635,W 36 St & 9 Ave,40.75462324,-73.99516761,9875.0,9932,19807.0
879,895,3636,Expansion Warehouse 333 Johnson Ave,40.70773148,-73.93452287,4.0,4,8.0
880,896,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,9908.0,9776,19684.0
881,897,3638,Washington St,40.7242941,-74.0354826,,3,
882,898,3639,Harborside,40.71925170000001,-74.034234,,8,
883,899,3640,Journal Square,40.73367,-74.0625,,2,
884,900,3641,Broadway & W 25 St,40.74286877,-73.98918629,52249.0,51955,104204.0
885,901,3642,E 98 St & Lexington Ave,40.7872852,-73.95012259,222.0,225,447.0
886,902,3643,E 41 St & 5 Ave,40.75272201,-73.98123622,3638.0,3533,7171.0
887,903,3644,Van Dyke St & Van Brunt St,40.67581623,-74.01488185,871.0,984,1855.0
888,904,3645,Pathmark Depot,40.67233267,-73.99706125,,2,
889,905,3646,35 Ave & 10 St,40.76315482,-73.9398551,2036.0,2042,4078.0
890,906,3647,48 Ave & 30 Pl,40.74128309,-73.93725872,1388.0,1390,2778.0
891,907,3648,Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,8832.0,9417,18249.0
892,908,3649,W 129 St & Convent Ave,40.81439444,-73.95324737,2885.0,2878,5763.0
893,911,3652,NYCBS Depot - 3AV,40.67013328,-73.99230838,,1,
894,912,3653,31 St & 35 Ave,40.75820465,-73.92832159999998,1705.0,1707,3412.0
895,913,3654,31 St & Northern Blvd,40.75186951,-73.9334929,2283.0,2210,4493.0
896,914,3656,E 2 St & Avenue A,40.72307749,-73.98583621,27018.0,27284,54302.0
897,915,3658,W 18 St & 9 Ave,40.74353373,-74.00367558,14624.0,14740,29364.0
898,916,3659,W 17 St & 9 Ave,40.74294892,-74.00413692,10933.0,11310,22243.0
899,917,3660,W 16 St & 8 Ave,40.74102151,-74.00138497,28171.0,28320,56491.0
900,918,3661,Montgomery St & Franklin Ave,40.66643931,-73.96055639,1256.0,1279,2535.0
901,919,3662,31 Ave & Steinway St,40.7612939,-73.91691685,3750.0,3726,7476.0
902,920,3663,Sterling Pl & 7 Ave,40.67716489,-73.97382796,4258.0,4222,8480.0
903,921,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,31711.0,34484,66195.0
904,922,3666,32 St & 30 Ave,40.76642553,-73.92062902,2363.0,2368,4731.0
905,923,3668,Leonard St & Nassau Ave,40.72395678,-73.94984365,8826.0,8893,17719.0
906,924,3669,Henry St & W 9 St,40.67630358,-74.00314048,596.0,619,1215.0
907,925,3671,E 81 St & 2 Ave,40.77477945,-73.95427465,8738.0,8707,17445.0
908,927,3673,Dean St & Franklin Ave,40.67759207,-73.95563722,5183.0,5137,10320.0
909,928,3674,Jay St & York St,40.70140317,-73.9867267,19455.0,21596,41051.0
910,929,3675,3 Ave & E 95 St,40.7845968,-73.94968539,4125.0,4158,8283.0
911,930,3676,Van Brunt St & Van Dyke St,40.67583294,-74.01472628,4874.0,5695,10569.0
912,931,3678,Fairmount Ave,40.72572614,-74.07195926,,1,
913,932,3680,E 43 St & 5 Ave,40.75412081,-73.98025185,19080.0,18744,37824.0
914,933,3681,Grand St,40.71517768,-74.03768331,,2,
915,934,3683,Smart Cities Conference,40.71015471,-73.98453534,20.0,15,35.0
916,935,3684,W 12 St & W 4 St,40.73756121,-74.00398269,10441.0,10552,20993.0
917,936,3685,Prospect Park - 5 Year Anniversary Celebration,40.66065237,-73.96459043,24.0,25,49.0
918,937,3686,Gansevoort St & Hudson St,40.73944820000001,-74.00507033,29715.0,30149,59864.0
919,938,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,27253.0,26743,53996.0
920,939,3688,2 Ave & E 55 St,40.75792021,-73.96638215,3831.0,3844,7675.0
921,940,3689,W 104 St & Amsterdam Ave,40.79904139,-73.96649479999998,5439.0,4778,10217.0
922,941,3690,Park Pl & Church St,40.71334184,-74.00935516,9163.0,9200,18363.0
923,942,3691,28 Ave & 44 St,40.76408932,-73.91065121,2233.0,2235,4468.0
924,943,3692,5 St & Market St,40.69999748,-73.97440128,1780.0,1807,3587.0
925,944,3693,N 11 St & Kent Ave,40.72248189,-73.95921931,5239.0,5339,10578.0
926,945,3695,E 5 St & 2 Ave,40.72686952,-73.98919031,2742.0,2778,5520.0
927,946,3697,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,13724.0,13404,27128.0
928,947,3699,W 50 St & 9 Ave,40.76360468,-73.98917958,10962.0,10833,21795.0
929,948,3700,E 87 St & 3 Ave,40.77940609,-73.95333588,443.0,442,885.0
930,949,3701,Cliff St & Fulton St,40.70831794,-74.00504082,7477.0,7601,15078.0
