,station_id,station_name,station_latitude,station_longitude
464,3165,Central Park West & W 72 St,40.77575319,-73.97603963
465,3166,Riverside Dr & W 72 St ,40.78057799,-73.98562431
466,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045
467,3168,Central Park West & W 85 St,40.78472675,-73.96961715
468,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127
469,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406
470,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321
471,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961
472,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588
473,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594
474,3176,W 64 St & West End Ave,40.77452835,-73.98753759
475,3177,W 84 St & Broadway,40.7867947,-73.977112
476,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492
477,3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342
478,3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712
479,3181,Soissons Landing,40.692609000000004,-74.016398
480,3182,Yankee Ferry Terminal,40.686931,-74.016966
481,3183,Exchange Place,40.7162469,-74.0334588
482,3184,Paulus Hook,40.7141454,-74.0335519
483,3185,City Hall,40.717732500000004,-74.04384499999999
484,3186,Grove St PATH,40.7192789,-74.0424515
485,3187,Warren St,40.721123600000006,-74.03805095
486,3188,NJCU,40.710108700000006,-74.0858489
487,3191,Union St,40.71821129999999,-74.08363940000001
488,3192,Liberty Light Rail,40.711242299999995,-74.0557013
489,3195,Sip Ave,40.73074263,-74.06378388
490,3196,Riverview Park,40.7443187,-74.04399090000001
491,3197,Hs Don't Use,40.71925171,-74.03423399
492,3198,Heights Elevator,40.748536200000004,-74.04031309999999
493,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
494,3201,Dey St,40.737711,-74.066921
495,3202,Newport PATH,40.7272235,-74.03375890000001
496,3203,Hamilton Park,40.72759597,-74.04424731
497,3205,JC Medical Center,40.71653978,-74.04963791
498,3206,Hilltop,40.7311689,-74.0575736
499,3209,Brunswick St,40.7241765,-74.05065640000001
500,3210,Pershing Field,40.74267714,-74.05178863
501,3211,Newark Ave,40.72152515,-74.04630454
502,3212,Christ Hospital,40.73478582,-74.05044364
503,3213,Van Vorst Park,40.71848892,-74.04772663
504,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
506,3219,NYCBS Depot - STY,40.729193,-73.97665500000001
507,3220,5 Corners Library,40.73496102,-74.05950308
508,3221,47 Ave & 31 St,40.743,-73.93561
509,3222,Hanson Pl & St Felix St,40.6851596,-73.97711366
510,3223,E 55 St & 3 Ave,40.75899656,-73.96865398
511,3224,W 13 St & Hudson St,40.73997354,-74.00513873
512,3225,Baldwin at Montgomery,40.7236589,-74.0641943
513,3226,W 82 St & Central Park West,40.78275,-73.97137
514,3229,Marcy Ave & MacDonough St,40.68061768,-73.94624949
515,3230,Penn Station Valet,40.7512836,-73.99692446
516,3231,E 67 St & Park Ave,40.767800799999996,-73.96592081
517,3232,Bond St & Fulton St,40.68962189,-73.98304269
518,3233,E 48 St & 5 Ave,40.75724568,-73.97805914
519,3234,E 40 St & Madison Ave,40.75159368,-73.98043156
520,3235,E 41 St & Madison Ave,40.75216528,-73.97992194
521,3236,PABT Valet,40.75898481,-73.99379969
522,3237,21 St & 41 Ave,40.75383343,-73.94267678
523,3238,E 80 St & 2 Ave,40.7739139,-73.95439535
524,3239,Bressler,40.64653837,-74.01658773
526,3241,Monroe St & Tompkins Ave,40.686203000000006,-73.944694
527,3242,Schermerhorn St & Court St,40.69102926,-73.99183363
528,3243,E 58 St & 1 Ave,40.75892386,-73.96226227
529,3244,University Pl & E 8 St,40.73143724,-73.99490342
530,3245,Kiosk in a box Motivate,40.6466779,-74.01630342
531,3246,Montague St & Clinton St,40.69428114,-73.99230033
534,3249,Verona Pl & Fulton St,40.68035608,-73.9476791
535,3250,NYCBS Depot - PIT,40.71690978,-73.98383796
536,3252,Bike The Branches - Red Hook Branch,40.67534953,-74.01002035
537,3253,Bike The Branches - Central Branch,40.67280641,-73.96886587
538,3254,Soissons Landing,40.69231661,-74.01486576
539,3255,8 Ave & W 31 St,40.75058535,-73.99468482
540,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574
541,3257,Adventures NYC,40.77376867,-73.97116989
542,3258,W 27 St & 10 Ave,40.75018156,-74.00218427
543,3259,9 Ave & W 28 St,40.74937024,-73.99923384
544,3260,Mercer St & Bleecker St,40.72706363,-73.99662137
545,3263,Cooper Square & E 7 St,40.7292365,-73.99086803
546,3264,E 61 St & Park Ave,40.76421007,-73.96910459
547,3265,E 2 St & 2 Ave,40.72456343,-73.98944378
548,3266,Kiosk in a box Deployment,40.70861098,-73.92850399
549,3267,Morris Canal,40.71241882,-74.03852552
550,3268,Lafayette Park,40.71346383,-74.06285852
551,3270,Jersey & 6th St,40.72528911,-74.04557168
552,3272,Jersey & 3rd,40.72333159,-74.04595256
553,3273,Manila & 1st,40.72165072,-74.04288411
554,3275,Columbus Drive,40.718355200000005,-74.03891444
555,3276,Marin Light Rail,40.7148245,-74.04298067
556,3277,Communipaw & Berry Lane,40.71435837,-74.06661093
557,3278,Monmouth and 6th,40.72568548,-74.04879034
558,3279,Dixon Mills,40.72163014,-74.04996783
559,3280,Astor Place,40.7192822,-74.07126188
560,3281,Leonard Gordon Park,40.74590997,-74.05727148
561,3282,5 Ave & E 88 St,40.78307,-73.95939
562,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561
563,3284,E 88 St & Park Ave,40.7814107,-73.95595908
564,3285,W 87 St  & Amsterdam Ave,40.78839,-73.9747
565,3286,E 89 St & 3 Ave,40.7806284,-73.9521667
566,3287,W 87 St & West End Ave,40.790261,-73.977131
567,3288,E 88 St & 1 Ave,40.778301,-73.9488134
568,3289,W 90 St & Amsterdam Ave,40.79017948,-73.97288918
569,3290,E 89 St & York Ave,40.7779453,-73.94604100000001
570,3291,Riverside Dr & W 91 St,40.7933718,-73.97685115
571,3292,5 Ave & E 93 St,40.785785100000005,-73.957481
572,3293,W 92 St & Broadway,40.7921,-73.9739
573,3294,E 91 St & Park Ave,40.7835016,-73.955327
574,3295,Central Park W & W 96 St,40.791270000000004,-73.964839
575,3296,E 93 St & 2 Ave,40.78245418,-73.94891962
576,3297,6 St & 7 Ave,40.668662700000006,-73.97988067
577,3298,Warren St & Court St,40.686371,-73.99383324
578,3299,E 98 St & Park Ave,40.788129999999995,-73.95206
579,3300,Prospect Park West & 8 St,40.66514682,-73.97637606
580,3301,Columbus Ave & W 95 St,40.7919557,-73.968087
581,3302,Columbus Ave & W 103 St,40.7969347,-73.96434123
582,3303,Butler St & Court St,40.6849894,-73.99440329
583,3304,6 Ave & 9 St,40.668127,-73.98377641
584,3305,E 91 St & 2 Ave,40.7811223,-73.94965589
585,3306,10 St & 7 Ave,40.666207799999995,-73.98199886
586,3307,West End Ave & W 94 St,40.7941654,-73.974124
587,3308,Kane St & Clinton St,40.686175799999994,-73.99645295
588,3309,E 97 St & 3 Ave,40.7859201,-73.94860294
589,3310,14 St & 7 Ave,40.663779,-73.98396846
590,3311,Columbia St & Kane St,40.68763155,-74.0016256
591,3312,1 Ave & E 94 St,40.78172120000001,-73.94594000000001
592,3313,6 Ave & 12 St,40.666318100000005,-73.9854617
593,3314,W 95 St & Broadway,40.7937704,-73.971888
594,3315,Henry St & Degraw St,40.684751399999996,-73.99917254
595,3316,W 104 St & Amsterdam Ave,40.798993700000004,-73.96621738
596,3317,10 St & 5 Ave,40.6686273,-73.98700053
597,3318,2 Ave & E 96 St,40.7839636,-73.94716729999999
598,3319,14 St & 5 Ave,40.666287,-73.98895053
599,3320,Central Park West & W 100 St,40.793393,-73.96355559999999
600,3321,Clinton St & Union St,40.683116399999996,-73.99785267
601,3322,12 St & 4 Ave,40.668603000000004,-73.99043940000001
602,3323,W 106 St & Central Park West,40.798185600000004,-73.96059090000001
603,3324,3 Ave & 14 St,40.6685455,-73.99333264
604,3325,E 95 St & 3 Ave,40.7849032,-73.950503
605,3326,Clinton St & Centre St,40.67434,-74.00194698
606,3327,3 Ave & E 100 St,40.787721399999995,-73.94728331
607,3328,W 100 St & Manhattan Ave,40.795,-73.9645
608,3329,Degraw St & Smith St,40.6829151,-73.99318208
609,3330,Henry St & Bay St,40.672505799999996,-74.00494695
610,3331,Riverside Dr & W 104 St,40.8013434,-73.97114574
611,3332,Degraw St & Hoyt St,40.68199044,-73.99079025
612,3333,Columbia St & Lorraine St,40.6747055,-74.00755720000001
613,3335,Union St & 4 Ave,40.6772744,-73.98282002
614,3336,E 97 St & Madison Ave,40.787801,-73.953559
615,3337,Dwight St & Van Dyke St,40.67363551,-74.01195556
616,3338,2 Ave & E 99 St,40.786258600000004,-73.94552579
617,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879
618,3340,Wolcott St & Dwight St,40.6753274,-74.0100698
619,3341,Central Park West & W 102 St,40.795346,-73.96186
620,3342,Pioneer St & Richards St,40.677774799999995,-74.0094613
621,3343,W 107 St & Columbus Ave,40.7997568,-73.96211287
622,3344,Pioneer St & Van Brunt St,40.679043,-74.011169
623,3345,Madison Ave & E 99 St,40.78948542,-73.95242929
624,3346,Berkeley Pl & 7 Ave,40.67514684,-73.97523209
625,3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056
626,3348,Coffey St & Conover St,40.677236,-74.015665
627,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984
628,3350,W 100 St & Broadway,40.797372100000004,-73.97041192
629,3351,E 102 St & 1 Ave,40.7869946,-73.94164802
630,3352,Sigourney St & Columbia St,40.67267243,-74.00879525
631,3353,Reed St & Van Brunt St,40.6747844,-74.01612847
632,3354,3 St & Prospect Park West,40.668132,-73.97363831
633,3355,E 66 St & Madison Ave,40.76800889,-73.96845281
634,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567
635,3357,W 106 St & Amsterdam Ave,40.80083629999999,-73.96644925
636,3358,Garfield Pl & 8 Ave,40.671197799999995,-73.97484126
637,3359,E 68 St & Madison Ave,40.7691572,-73.96703464
638,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517
639,3361,Carroll St & 6 Ave,40.6740886,-73.9787282
640,3362,Madison Ave & E 82 St,40.7781314,-73.96069399
641,3363,E 102 St & Park Ave,40.7904828,-73.95033068
642,3364,Carroll St & 5 Ave,40.6751622,-73.9814832
643,3365,3 St & 7 Ave,40.67038370000001,-73.97839676
644,3366,West End Ave & W 107 St,40.8021174,-73.96818053
645,3367,5 Ave & E 103 St,40.792255299999994,-73.95249933
646,3368,5 Ave & 3 St,40.672815500000006,-73.98352355
647,3369,E 82 St & East End Ave,40.77246068,-73.9468208
648,3370,78 St & 2 Ave,40.7727966,-73.95577801
649,3371,4 Ave & 2 St,40.67461342,-73.98501143
650,3372,E 74 St & 1 Ave,40.7689738,-73.95482273
651,3373,3 St & 3 Ave,40.675070500000004,-73.98775226
652,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613
653,3375,3 Ave & E 72 St,40.7699426,-73.96060712
654,3376,E 65 St & 2 Ave,40.76471852,-73.9622207
655,3377,Carroll St & Bond St,40.6786115,-73.99037292
656,3378,E 76 St & Park Ave,40.773763,-73.96222088
657,3379,E 103 St & Lexington Ave,40.790305100000005,-73.94755757
658,3381,3 St & Hoyt St,40.6777287,-73.99364123
659,3382,Carroll St & Smith St,40.680611,-73.99475825
660,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104
661,3384,Smith St & 3 St,40.678724200000005,-73.99599099
662,3385,2 Ave & E 105 St,40.7898175,-73.94296109
663,3386,1 Pl & Clinton St,40.6809591,-73.99905709
664,3387,E 106 St & Madison Ave,40.79343370000001,-73.94945003
665,3388,President St & Henry St,40.6828003,-73.99990419
666,3389,Carroll St & Columbia St,40.6830456,-74.00348559
667,3390,E 109 St & 3 Ave,40.79329668,-73.9432083
668,3391,E 106 St & 1 Ave,40.7892529,-73.93956237
669,3392,Commerce St & Van Brunt St,40.681211700000006,-74.00860912
670,3393,Richards St & Delavan St,40.67943270000001,-74.00785041
671,3394,Columbia St & W 9 St,40.6769993,-74.00647134
672,3395,Henry St & W 9 St,40.6763744,-74.00324957
673,3396,Clinton St & 4 Place,40.6783563,-74.00014502
674,3397,Court St & Nelson St,40.6763947,-73.99869893
675,3398,Smith St & 9 St,40.67469570000001,-73.99785768
676,3399,7 St & 3 Ave,40.67260298,-73.98983002
677,3400,E 110 St & Madison Ave,40.796153499999996,-73.94782145
678,3401,2 Ave & 9 St,40.6724811,-73.99331394
679,3402,Court St & State St,40.6902375,-73.99203074
680,3403,4 Ave & 9 St,40.6705135,-73.98876585
681,3404,7 St & 5 Ave,40.670492200000005,-73.98541675
682,3405,5 St & 6 Ave,40.670483600000004,-73.98208968
683,3407,Union St & Nevins St,40.679097999999996,-73.98765475
684,3408,Congress St & Clinton St,40.6881529,-73.99520919
685,3409,Bergen St & Smith St,40.686744299999994,-73.99063168
686,3410,Dean St & Hoyt St,40.686444200000004,-73.98759104
687,3411,Bond St & Bergen St,40.6849668,-73.98620772
688,3412,Pacific St & Nevins St,40.6853761,-73.98302136
689,3413,Wyckoff St & 3 Ave,40.6827549,-73.98258555
690,3414,Bergen St & Flatbush Ave,40.68094472,-73.97567332
691,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523
692,3416,7 Ave & Park Pl,40.67761470000001,-73.97324283
693,3417,Baltic St & 5 Ave,40.6795766,-73.97854971
694,3418,Plaza St West & Flatbush Ave,40.675020700000005,-73.97111473
695,3419,Douglass St & 4 Ave,40.67927879999999,-73.98154004
696,3420,Douglass St & 3 Ave,40.6802133,-73.98432695
697,3421,Hoyt St & Warren St,40.6843549,-73.98901629
698,3422,Columbia St & Degraw St,40.6859296,-74.00242364
699,3423,West Drive & Prospect Park West,40.66106337,-73.97945255
700,3424,E 106 St & Lexington Ave,40.791976,-73.945993
701,3425,2 Ave  & E 104 St,40.789210499999996,-73.94370784
702,3426,JCBS Depot,40.70965083,-74.06860113
703,3427,Lafayette St & Jersey St,40.72430527,-73.99600983
704,3428,8 Ave & W 16 St,40.740983,-74.00170200000001
705,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076
706,3430,Richardson St & N Henry St,40.71907891,-73.94223690000001
707,3431,E 35 St & 3 Ave,40.746524,-73.977885
708,3432,Bike in Movie Night | Prospect Park Bandshell,40.662987,-73.97691800000001
709,3434,W 88 St & West End Ave,40.79025417,-73.9771834
710,3435,Grand St & Elizabeth St,40.718821999999996,-73.99596
711,3436,Greenwich St & Hubert St,40.721319,-74.010065
712,3437,Riverside Dr & W 91 St,40.79313481,-73.97700369
713,3438,E 76 St & 3 Ave,40.77224854,-73.95842135
714,3439,Broadway & E 22 St - Valet Scan,40.740343200000005,-73.9895511
715,3440,Fulton St & Adams St,40.69241829,-73.98949474
716,3441,10 Hudson Yards,40.752957,-74.00264
717,3443,W 52 St & 6 Ave,40.76132983,-73.97982001
718,3445,Riverside Dr & W 89 St,40.79181172,-73.97860229
720,3447,E 71 St & 1 Ave,40.76703432,-73.9562273
721,3449,Eckford St & Engert Ave,40.72146256,-73.94800901
722,3450,Penn Station Valet - Valet Scan,40.7512836,-73.9969245
723,3452,Bayard St & Leonard St,40.71915572,-73.94885391
724,3453,Devoe St & Lorimer St,40.71335226,-73.94910336
725,3454,Leonard St & Maujer St,40.71036854,-73.94705951
726,3455,Schermerhorn St & 3 Ave,40.68680821,-73.98036182
727,3456,Jackson St & Leonard St,40.71638032,-73.94821286
728,3457,E 58 St & Madison Ave,40.76302594,-73.97209525
729,3458,W 55 St & 6 Ave,40.76309387,-73.97835016
730,3459,E 53 St & 3 Ave,40.75763228,-73.96930575
731,3461,Murray St & Greenwich St,40.71485151,-74.01122332
732,3462,E 44 St & 2 Ave,40.75118387,-73.97138715
733,3463,E 16 St & Irving Pl,40.73536706,-73.98797393
734,3464,W 37 St & Broadway,40.75227094,-73.98770571
735,3466,W 45 St & 6 Ave,40.75668721,-73.98257732
736,3467,W Broadway & Spring Street,40.72494672,-74.00165856
737,3468,NYCBS Depot - STY - Garage 4,40.730380100000005,-73.9747502
738,3469,India St & West St,40.73181402,-73.95995021
739,3470,Gowanus Tech Station,40.66980193,-73.99490476
740,3471,NYCBS Depot - GOW Annex,40.66888416,-73.99481356
741,3472,W 15 St & 10 Ave,40.74275383,-74.00747359
742,3474,6 Ave & Spring St,40.725255700000005,-74.00412083
743,3476,Norman Ave & Leonard St,40.72576997,-73.9507395
744,3477,39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977,-74.01062787
745,3478,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708867,-74.00870204
746,3479,Picnic Point,40.6851256,-74.02535319
748,3481,York St,40.71649,-74.04105
749,3483,Montgomery St,40.71942,-74.05099
750,3485,NYCBS Depot - RIS,40.725208,-73.974724
751,3486,Schermerhorn St & Bond St,40.68841743,-73.98451656
752,3487,Prototype Lab Motivate Headquarters,40.65659567,-74.00849283
754,3489,Gold St & Frankfort St,40.71069995,-74.00354147
755,3490,E 116 St & 2 Ave,40.796879,-73.93726099999999
756,3491,E 118 St & 1 Ave,40.797470000000004,-73.93504
757,3492,E 118 St & Park Ave,40.8005385,-73.9419949
758,3493,E 118 St & 3 Ave,40.799139000000004,-73.9389152
759,3494,E 115 St & Lexington Ave,40.797911,-73.9423
760,3495,E 114 St & 1 Ave,40.79456629999999,-73.9362541
761,3496,1 Ave & E 110 St,40.7923272,-73.9383
762,3497,Pleasant Ave & E 116 St,40.794987899999995,-73.9333349
763,3498,Pleasant Ave & E 120 St,40.7974772,-73.9311847
764,3499,2 Ave & E 122 St,40.8006721,-73.9349
765,3500,E 115 St & Madison Ave,40.7989445,-73.944846
766,3501,E 118 St & Madison Ave,40.801486600000004,-73.9442507
767,3502,Lexington Ave & E 111 St,40.79541210000001,-73.9441232
768,3503,Madison Ave & E 120 St,40.80295,-73.942954
769,3504,E 123 St & Lexington Ave,40.802926299999996,-73.9379
770,3505,Lexington Ave & E 127 St,40.805726,-73.936322
771,3506,Lexington Ave & E 120 St,40.8013066,-73.93981670000001
772,3507,Park Ave & E 124 St,40.8045555,-73.93968609999999
773,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149
774,3509,Lenox Ave & W 115 St,40.8011939,-73.9500739
775,3510,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373
776,3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423
777,3512,27 Ave & 4 St,40.7747175,-73.93378940000001
778,3513,21 St & Hoyt Ave S,40.774645,-73.92370600000001
779,3514,Astoria Park S & Shore Blvd,40.7767,-73.927631
780,3515,24 Ave & 26 St,40.774591,-73.918544
781,3516,31 St & Astoria Blvd,40.76991760000001,-73.91840570000001
782,3517,31 St & Hoyt Ave N,40.771152799999996,-73.9170074
783,3518,Lenox Ave & W 126 St,40.808442,-73.94520870000001
784,3520,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475
785,3521,Lenox Ave & W 111 St,40.7987859,-73.9523
786,3522,37 St & 24 Ave,40.7701477,-73.9120938
787,3523,24 Ave & 29 St,40.7729,-73.91614200000001
788,3524,19 St & 24 Ave,40.777455200000006,-73.9225403
789,3525,23 Ave & 27 St,40.776165,-73.9153175
790,3526,31 St & 23 Ave,40.7747878,-73.91255509999999
791,3527,5 Ave & E 126 St,40.806979999999996,-73.94174699999999
792,3528,Steinway St & 23 Ave,40.771393700000004,-73.9077436
793,3529,Lenox Ave & W 130 St,40.8107922,-73.9430681
794,3530,Crescent St & Ditmars Blvd,40.7787185,-73.9145645
795,3531,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286
796,3532,Ditmars Blvd & 19 St,40.78145,-73.9183302
797,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.95187759999999
798,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001
799,3535,Mt Morris Park W & W 120 St,40.804038,-73.945925
800,3536,W 116 St & Broadway,40.8082,-73.9641
801,3537,Carlton Ave & Dean St,40.68097410000001,-73.97100970000001
802,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295
803,3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082
804,3540,Morningside Ave & W 123 St,40.81,-73.9551508
805,3541,Amsterdam Ave & W 125 St,40.813358,-73.956461
806,3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214
807,3543,Morningside Dr & Amsterdam Ave,40.81028506,-73.95736456
808,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795
809,3545,Broadway & W 122 St,40.8120562,-73.9612547
810,3546,Pacific St & Classon Ave,40.67919439999999,-73.95879029999999
811,3547,Broadway & Moylan Pl,40.8143256,-73.9590255
812,3548,Pacific St & Bedford Ave,40.6777747,-73.9529322
813,3549,Grand Ave & Bergen St,40.678045000000004,-73.962408
814,3550,Convent Ave & W 129 St,40.81413,-73.953005
815,3551,3 Ave & E 112 St,40.795508,-73.94160600000001
816,3552,W 113 St & Broadway,40.805973,-73.964928
817,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145
818,3554,Vernon Blvd & 41 Rd,40.7552433,-73.94856779999999
819,3555,28 St & 41 Ave,40.751047,-73.93796999999999
820,3556,24 St & 41 Ave,40.752708500000004,-73.9397405
821,3557,40 Ave & 9 St,40.75742,-73.945133
822,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.96804379999999
823,3559,21 St & 38 Ave,40.7576314,-73.9391224
824,3560,28 St & 38 Ave,40.754876,-73.934326
825,3561,37 Ave & 35 St,40.7531106,-73.9279917
826,3562,Classon Ave & St Marks Ave,40.676519799999994,-73.9596082
827,3563,28 St & 36 Ave,40.757186,-73.93271899999999
828,3564,21 St & 36 Ave,40.760185299999996,-73.9362726
829,3565,36 Ave & 10 St,40.7614376,-73.9411265
830,3566,Crescent St & 35 Ave,40.7596276,-73.93214549999999
831,3567,11 St & 35 Ave,40.76274420000001,-73.9391141
832,3568,34 St & 35 Ave,40.756933200000006,-73.92622309999999
833,3569,Franklin Ave & St Marks Ave,40.6758324,-73.95616770000001
834,3570,35 Ave & 37 St,40.7557327,-73.92366109999999
835,3571,Bedford Ave & Bergen St,40.676368,-73.95291800000001
836,3572,34 Ave & 38 St,40.756913,-73.921631
837,3573,35 St & 34 Ave,40.7580583,-73.92427509999999
838,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579
839,3575,Crescent St & 34 Ave,40.76108,-73.930562
840,3576,Park Pl & Vanderbilt Ave,40.6767,-73.969024
841,3577,34 Ave & 21 St,40.762813799999996,-73.9342862
842,3578,Park Pl & Franklin Ave,40.67418060000001,-73.95649470000001
843,3579,Sterling Pl & Bedford Ave,40.672695000000004,-73.954131
844,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611
845,3581,Underhill Ave & Lincoln Pl,40.674012299999994,-73.9671457
846,3582,Lincoln Pl & Classon Ave,40.672168299999996,-73.9609
847,3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145
848,3584,Eastern Pkwy & Franklin Ave,40.670776700000005,-73.9576801
849,3585,Union St & Bedford Ave,40.6691783,-73.9554162
850,3586,34 Ave & 13 St,40.763875299999995,-73.9364848
851,3587,Carroll St & Washington Ave,40.6686744,-73.9618148
852,3588,Vernon Blvd & 10 St,40.7671863,-73.9373554
853,3589,Broadway & 12 St,40.7668,-73.93477740000002
854,3590,Carroll St & Franklin Ave,40.6679411,-73.9588
855,3591,21 St & 31 Dr,40.7659,-73.930819
856,3592,Crescent St & Broadway,40.7633589,-73.92864709999999
857,3593,31 St & Broadway,40.761584,-73.925921
858,3594,Montgomery St & Franklin Ave OLD,40.6661649,-73.95934840000001
859,3595,35 St & Broadway,40.760339,-73.9222427
860,3596,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686
861,3597,43 St & Broadway,40.7577284,-73.9166368
862,3598,Newton Rd & 44 St,40.7595701,-73.91426779999999
863,3599,Franklin Ave & Empire Blvd,40.663140000000006,-73.96056949999999
864,3601,Sterling St & Bedford Ave,40.6627059,-73.9569115
865,3602,31 Ave & 34 St,40.763154,-73.920827
866,3603,31 Ave & 30 St,40.7647,-73.9240312
867,3604,Rogers Ave & Sterling St,40.6630619,-73.95387459999999
868,3605,31 Ave & Crescent St,40.765834600000005,-73.9265474
869,3606,49 Ave & 21 St,40.74252,-73.948852
870,3607,31 Ave & 14 St,40.7682,-73.9322662
871,3608,5 St & 51 Ave,40.7423737,-73.9566
872,3609,Vernon Blvd & 31 Ave,40.7692475,-73.93545040000001
873,3610,Vernon Blvd & 30 Rd,40.770845,-73.93417099999999
874,3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573
875,3612,30 Ave & 21 St,40.77037429999999,-73.9286078
876,3613,Center Blvd & 48 Ave,40.745038,-73.957539
877,3614,Crescent St & 30 Ave,40.768692,-73.9249574
878,3615,44 Dr & 21 St,40.748000000000005,-73.94609270000001
879,3616,Steinway St & 28 Ave,40.7656251,-73.9136695
880,3617,28 Ave & 35 St,40.7671,-73.9169858
881,3618,27 St & Hunter St,40.7485,-73.941275
882,3619,Newtown Ave & 23 St,40.7713615,-73.9246145
883,3620,11 St & 43 Ave,40.7519071,-73.94791190000001
884,3621,27 Ave & 9 St,40.7739825,-73.93091340000001
885,3622,E 128 St & Madison Ave,40.807559999999995,-73.93918199999999
886,3623,W 120 St & Claremont Ave,40.8109494,-73.9634
887,3625,28 St & 40 Ave,40.752575799999995,-73.9364281
888,3628,Lenox Ave & W 117 St,40.8025566,-73.9490782
889,3629,Adam Clayton Powell Blvd & W 126 St,40.80949535,-73.94776493
890,3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.95593079999999
891,3631,Crown St & Bedford Ave,40.666563000000004,-73.95674100000001
892,3632,E 12 St & Avenue B,40.72804857,-73.9788115
894,3635,W 36 St & 9 Ave,40.75462324,-73.99516761
895,3636,Expansion Warehouse 333 Johnson Ave,40.70773148,-73.93452287
896,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591
897,3638,Washington St,40.7242941,-74.0354826
898,3639,Harborside,40.71925170000001,-74.034234
899,3640,Journal Square,40.733670000000004,-74.0625
900,3641,Broadway & W 25 St,40.74286877,-73.98918629
901,3642,E 98 St & Lexington Ave,40.7872852,-73.95012259
902,3643,E 41 St & 5 Ave,40.75272201,-73.98123622
903,3644,Van Dyke St & Van Brunt St,40.67581623,-74.01488185
904,3645,Pathmark Depot,40.67233267,-73.99706125
905,3646,35 Ave & 10 St,40.76315482,-73.9398551
906,3647,48 Ave & 30 Pl,40.74128309,-73.93725872
907,3648,Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756
908,3649,W 129 St & Convent Ave,40.81439444,-73.95324737
910,3651,Bike Mechanics at Riis Room A,40.72522577,-73.97468617
911,3652,NYCBS Depot - 3AV,40.67013328,-73.99230838
912,3653,31 St & 35 Ave,40.75820465,-73.92832159999999
913,3654,31 St & Northern Blvd,40.75186951,-73.9334929
914,3656,E 2 St & Avenue A,40.72307749,-73.98583621
915,3658,W 18 St & 9 Ave,40.74353373,-74.00367558
916,3659,W 17 St & 9 Ave,40.74294892,-74.00413692
917,3660,W 16 St & 8 Ave,40.74102151,-74.00138497
918,3661,Montgomery St & Franklin Ave,40.66643931,-73.96055639
919,3662,31 Ave & Steinway St,40.7612939,-73.91691685
920,3663,Sterling Pl & 7 Ave,40.67716489,-73.97382796
921,3664,North Moore St & Greenwich St,40.72019521,-74.01030064
922,3666,32 St & 30 Ave,40.76642553,-73.92062902
923,3668,Leonard St & Nassau Ave,40.72395678,-73.94984365
924,3669,Henry St & W 9 St,40.67630358,-74.00314048
925,3671,E 81 St & 2 Ave,40.77477945,-73.95427465
